date,sku_id,inventory_position,target_inventory,recommended_order_qty,inventory_risk,recommendation_priority,recommendation
2025-10-17,SKU013,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-21,SKU030,75.0,235,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-01,SKU037,41.0,201,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-15,SKU030,75.0,235,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-14,SKU013,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-24,SKU013,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-22,SKU013,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-24,SKU037,41.0,201,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-06,SKU013,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-07,SKU037,41.0,201,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-07,SKU013,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-16,SKU030,75.0,235,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-02,SKU013,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-01,SKU036,104.0,264,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-16,SKU036,104.0,264,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-17,SKU034,40.0,200,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-19,SKU030,75.0,235,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-24,SKU029,24.0,184,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-21,SKU030,75.0,235,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-15,SKU036,104.0,264,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-15,SKU034,40.0,200,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-16,SKU029,24.0,184,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-02,SKU013,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-23,SKU029,24.0,184,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-18,SKU015,213.0,373,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-05,SKU012,77.0,237,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-27,SKU008,49.0,209,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-19,SKU040,111.0,271,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-18,SKU037,41.0,201,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-15,SKU026,189.0,349,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-10,SKU039,35.0,195,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-25,SKU039,35.0,195,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-24,SKU039,35.0,195,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-19,SKU015,213.0,373,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-26,SKU034,40.0,200,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-25,SKU036,104.0,264,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-11,SKU001,95.0,255,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-24,SKU026,189.0,349,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-29,SKU040,111.0,271,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-15,SKU036,104.0,264,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-14,SKU008,49.0,209,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-02,SKU030,75.0,235,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-23,SKU030,75.0,235,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-11,SKU029,24.0,184,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-31,SKU001,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-28,SKU037,42.0,201,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-07,SKU001,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-04,SKU001,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-01,SKU029,25.0,184,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-14,SKU001,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-07,SKU030,76.0,235,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-20,SKU037,42.0,201,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-18,SKU001,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-18,SKU026,190.0,349,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-17,SKU030,76.0,235,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-16,SKU013,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-25,SKU029,25.0,184,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-12,SKU016,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-27,SKU036,105.0,264,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-26,SKU036,105.0,264,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-20,SKU012,78.0,237,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-25,SKU007,258.0,417,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-20,SKU037,42.0,201,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-29,SKU021,336.0,495,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-08,SKU012,78.0,237,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-28,SKU039,36.0,195,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-24,SKU015,214.0,373,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-09,SKU015,214.0,373,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-06,SKU012,78.0,237,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-17,SKU028,324.0,483,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-27,SKU015,214.0,373,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-03,SKU036,105.0,264,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-13,SKU037,42.0,201,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-14,SKU007,258.0,417,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-26,SKU037,42.0,201,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-07,SKU007,258.0,417,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-13,SKU008,50.0,209,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-15,SKU034,41.0,200,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-25,SKU034,41.0,200,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-26,SKU013,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-21,SKU026,190.0,349,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-09,SKU030,76.0,235,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-14,SKU039,36.0,195,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-10,SKU039,36.0,195,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-09,SKU013,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-23,SKU029,25.0,184,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-13,SKU037,42.0,201,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-13,SKU013,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-24,SKU013,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-20,SKU001,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-09,SKU034,41.0,200,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-18,SKU007,258.0,417,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-11,SKU007,258.0,417,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-22,SKU012,78.0,237,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-07,SKU012,78.0,237,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-25,SKU036,105.0,264,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-08,SKU012,78.0,237,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-10,SKU036,105.0,264,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-18,SKU013,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-10,SKU001,96.0,255,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-05,SKU036,105.0,264,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-11,SKU039,36.0,195,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-27,SKU012,79.0,237,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-25,SKU039,37.0,195,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-23,SKU039,37.0,195,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-25,SKU029,26.0,184,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-24,SKU029,26.0,184,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-16,SKU029,26.0,184,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-16,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-11,SKU037,43.0,201,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-22,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-20,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-19,SKU001,97.0,255,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-02,SKU001,97.0,255,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-04,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-12,SKU037,43.0,201,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-01,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-23,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-17,SKU029,26.0,184,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-06,SKU036,106.0,264,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-20,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-05,SKU040,113.0,271,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-18,SKU039,37.0,195,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-21,SKU036,106.0,264,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-25,SKU036,106.0,264,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-11,SKU036,106.0,264,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-19,SKU008,51.0,209,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-28,SKU040,113.0,271,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-17,SKU037,43.0,201,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-11,SKU008,51.0,209,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-10,SKU012,79.0,237,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-24,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-05,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-30,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-19,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-21,SKU034,42.0,200,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-31,SKU007,259.0,417,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-08,SKU012,79.0,237,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-26,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-28,SKU036,106.0,264,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-03,SKU013,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-13,SKU029,26.0,184,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-30,SKU024,16.0,174,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-23,SKU040,114.0,271,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-20,SKU030,78.0,235,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-18,SKU024,17.0,174,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-22,SKU037,44.0,201,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-12,SKU013,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-17,SKU029,27.0,184,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-15,SKU037,44.0,201,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-18,SKU013,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-24,SKU001,98.0,255,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-13,SKU001,98.0,255,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-10,SKU029,27.0,184,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-03,SKU013,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-06,SKU013,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-20,SKU026,192.0,349,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-31,SKU037,44.0,201,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-15,SKU029,27.0,184,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-16,SKU037,44.0,201,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-06,SKU001,98.0,255,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-12,SKU037,44.0,201,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-18,SKU013,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-08,SKU036,107.0,264,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-05,SKU040,114.0,271,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-18,SKU034,43.0,200,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-28,SKU013,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-30,SKU039,38.0,195,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-19,SKU007,260.0,417,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-09,SKU036,107.0,264,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-01,SKU007,260.0,417,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-29,SKU034,43.0,200,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-03,SKU008,52.0,209,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-13,SKU040,114.0,271,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-21,SKU001,98.0,255,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-30,SKU012,80.0,237,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-12,SKU012,80.0,237,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-26,SKU037,44.0,201,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-30,SKU015,216.0,373,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-10,SKU036,107.0,264,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-01,SKU036,107.0,264,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-10,SKU013,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-16,SKU013,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-12,SKU040,114.0,271,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-17,SKU040,114.0,271,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-26,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-31,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-02,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-02,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-16,SKU024,18.0,174,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-31,SKU036,108.0,264,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-05,SKU036,108.0,264,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-17,SKU026,193.0,349,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-03,SKU016,99.0,255,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-04,SKU007,261.0,417,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-19,SKU007,261.0,417,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-02,SKU034,44.0,200,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-27,SKU039,39.0,195,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-25,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-05,SKU001,99.0,255,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-04,SKU012,81.0,237,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-06,SKU034,44.0,200,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-05,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-06,SKU001,99.0,255,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-22,SKU007,261.0,417,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-18,SKU024,18.0,174,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-09,SKU034,44.0,200,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-16,SKU012,81.0,237,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-17,SKU008,53.0,209,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-22,SKU037,45.0,201,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-07,SKU037,45.0,201,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-16,SKU037,45.0,201,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-24,SKU012,81.0,237,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-20,SKU015,217.0,373,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-15,SKU037,45.0,201,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-03,SKU040,115.0,271,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-24,SKU037,45.0,201,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-08,SKU016,99.0,255,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-09,SKU016,99.0,255,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-24,SKU034,44.0,200,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-24,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-05,SKU037,45.0,201,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-12,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-15,SKU039,39.0,195,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-26,SKU036,108.0,264,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-18,SKU013,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-12,SKU001,99.0,255,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-19,SKU040,115.0,271,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-05,SKU040,115.0,271,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-02,SKU036,108.0,264,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-03,SKU015,217.0,373,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-02,SKU037,46.0,201,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-21,SKU036,109.0,264,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-11,SKU039,40.0,195,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-23,SKU030,80.0,235,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-03,SKU040,116.0,271,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-24,SKU040,116.0,271,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-07,SKU040,116.0,271,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-14,SKU024,19.0,174,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-04,SKU015,218.0,373,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-07,SKU013,26.0,181,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-28,SKU007,262.0,417,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-07,SKU039,40.0,195,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-01,SKU026,194.0,349,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-02,SKU013,26.0,181,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-09,SKU001,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-02,SKU016,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-18,SKU026,194.0,349,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-23,SKU013,26.0,181,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-26,SKU024,19.0,174,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-30,SKU001,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-12,SKU013,26.0,181,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-14,SKU037,46.0,201,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-28,SKU001,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-19,SKU037,46.0,201,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-11,SKU030,80.0,235,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-25,SKU016,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-15,SKU013,26.0,181,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-25,SKU037,46.0,201,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-26,SKU001,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-30,SKU001,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-21,SKU024,19.0,174,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-30,SKU029,29.0,184,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-20,SKU029,29.0,184,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-22,SKU034,45.0,200,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-12,SKU030,80.0,235,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-09,SKU034,45.0,200,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-22,SKU030,80.0,235,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-01,SKU037,46.0,201,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-16,SKU012,82.0,237,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-28,SKU001,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-09,SKU012,82.0,237,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-13,SKU036,109.0,264,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-18,SKU015,218.0,373,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-31,SKU015,218.0,373,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-04,SKU037,46.0,201,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-07,SKU036,109.0,264,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-13,SKU026,194.0,349,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-31,SKU026,194.0,349,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-16,SKU030,80.0,235,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-24,SKU030,80.0,235,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-29,SKU015,218.0,373,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-04,SKU029,29.0,184,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-10,SKU001,100.0,255,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
