date,sku_id,units_sold,revenue,price,promo_flag,calculated_revenue,revenue_difference,revenue_consistency_flag
2026-02-04,SKU020,93.0,434329.53,4670.21,0,434329.53,0.0,OK
2026-02-05,SKU020,108.0,504382.68,4670.21,0,504382.68,0.0,OK
2026-02-06,SKU020,90.0,420318.9,4670.21,0,420318.9,0.0,OK
2026-02-07,SKU020,131.0,611797.51,4670.21,0,611797.51,0.0,OK
2026-02-08,SKU020,98.0,457680.58,4670.21,0,457680.58,0.0,OK
2026-02-09,SKU020,89.0,415648.69,4670.21,0,415648.69,0.0,OK
2026-02-10,SKU020,93.0,434329.53,4670.21,0,434329.53,0.0,OK
2026-02-11,SKU020,59.0,275542.39,4670.21,0,275542.39,0.0,OK
2026-02-12,SKU020,109.0,509052.89,4670.21,0,509052.89,0.0,OK
2026-02-13,SKU020,104.0,485701.84,4670.21,0,485701.84,0.0,OK
2026-02-14,SKU020,133.0,621137.93,4670.21,0,621137.93,0.0,OK
2026-02-15,SKU020,73.0,340925.33,4670.21,0,340925.33,0.0,OK
2026-02-16,SKU020,88.0,410978.48,4670.21,0,410978.48,0.0,OK
2026-02-17,SKU020,88.0,410978.48,4670.21,0,410978.48,0.0,OK
2026-02-18,SKU020,99.0,462350.79,4670.21,0,462350.79,0.0,OK
2026-02-19,SKU020,116.0,541744.36,4670.21,0,541744.36,0.0,OK
2026-02-20,SKU020,153.0,714542.13,4670.21,0,714542.13,0.0,OK
2026-02-21,SKU020,130.0,607127.3,4670.21,0,607127.3,0.0,OK
2026-02-22,SKU020,114.0,532403.94,4670.21,0,532403.9400000001,-1.1641532182693481e-10,OK
2026-02-23,SKU020,97.0,453010.37,4670.21,0,453010.37,0.0,OK
2026-02-24,SKU020,122.0,569765.62,4670.21,0,569765.62,0.0,OK
2026-02-25,SKU020,92.0,429659.32,4670.21,0,429659.32,0.0,OK
2026-02-26,SKU020,104.0,485701.84,4670.21,0,485701.84,0.0,OK
2026-02-27,SKU020,141.0,658499.61,4670.21,0,658499.61,0.0,OK
2026-02-28,SKU020,145.0,677180.45,4670.21,0,677180.45,0.0,OK
2026-03-01,SKU020,118.0,551084.78,4670.21,0,551084.78,0.0,OK
2026-03-02,SKU020,85.0,396967.85,4670.21,0,396967.85,0.0,OK
2026-03-03,SKU020,81.0,378287.01,4670.21,0,378287.01,0.0,OK
2026-03-04,SKU020,90.0,420318.9,4670.21,0,420318.9,0.0,OK
2026-03-05,SKU020,101.0,471691.21,4670.21,0,471691.21,0.0,OK
2026-03-06,SKU020,144.0,672510.24,4670.21,0,672510.24,0.0,OK
2026-03-07,SKU020,117.0,546414.57,4670.21,0,546414.57,0.0,OK
2026-03-08,SKU020,100.0,467021.0,4670.21,0,467021.0,0.0,OK
2026-03-09,SKU020,79.0,368946.59,4670.21,0,368946.59,0.0,OK
2026-03-10,SKU020,116.0,541744.36,4670.21,0,541744.36,0.0,OK
2026-03-11,SKU020,105.0,490372.05,4670.21,0,490372.05,0.0,OK
2026-03-12,SKU020,122.0,569765.62,4670.21,0,569765.62,0.0,OK
2026-03-13,SKU020,137.0,639818.77,4670.21,0,639818.77,0.0,OK
2026-03-14,SKU020,85.0,396967.85,4670.21,0,396967.85,0.0,OK
2026-03-15,SKU020,122.0,524184.37,4670.21,1,569765.62,-45581.25,REVENUE_MISMATCH
2026-03-16,SKU020,159.0,683158.32,4670.21,1,742563.39,-59405.070000000065,REVENUE_MISMATCH
2026-03-17,SKU020,138.0,592929.86,4670.21,1,644488.98,-51559.119999999995,REVENUE_MISMATCH
2026-03-18,SKU020,143.0,614412.83,4670.21,1,667840.03,-53427.20000000007,REVENUE_MISMATCH
2026-03-19,SKU020,163.0,700344.69,4670.21,1,761244.23,-60899.54000000004,REVENUE_MISMATCH
2026-03-20,SKU020,133.0,571446.9,4670.21,1,621137.93,-49691.03000000003,REVENUE_MISMATCH
2026-03-21,SKU020,144.0,618709.42,4670.21,1,672510.24,-53800.81999999995,REVENUE_MISMATCH
2026-03-22,SKU020,123.0,528480.96,4670.21,1,574435.83,-45954.869999999995,REVENUE_MISMATCH
2026-03-23,SKU020,94.0,403879.76,4670.21,1,438999.74,-35119.97999999998,REVENUE_MISMATCH
2026-03-24,SKU020,130.0,558557.12,4670.21,1,607127.3,-48570.18000000005,REVENUE_MISMATCH
2026-03-25,SKU020,152.0,653082.17,4670.21,1,709871.92,-56789.75,REVENUE_MISMATCH
2026-03-26,SKU020,117.0,546414.57,4670.21,0,546414.57,0.0,OK
2026-03-27,SKU020,129.0,602457.09,4670.21,0,602457.09,0.0,OK
2026-03-28,SKU020,98.0,457680.58,4670.21,0,457680.58,0.0,OK
2026-03-29,SKU020,125.0,583776.25,4670.21,0,583776.25,0.0,OK
2026-03-30,SKU020,69.0,322244.49,4670.21,0,322244.49,0.0,OK
2026-03-31,SKU020,98.0,457680.58,4670.21,0,457680.58,0.0,OK
2026-04-01,SKU020,85.0,396967.85,4670.21,0,396967.85,0.0,OK
2026-04-02,SKU020,97.0,453010.37,4670.21,0,453010.37,0.0,OK
2026-04-03,SKU020,113.0,527733.73,4670.21,0,527733.73,0.0,OK
2026-04-04,SKU020,105.0,490372.05,4670.21,0,490372.05,0.0,OK
2026-04-05,SKU020,98.0,457680.58,4670.21,0,457680.58,0.0,OK
2026-04-06,SKU020,80.0,373616.8,4670.21,0,373616.8,0.0,OK
2026-04-07,SKU020,93.0,434329.53,4670.21,0,434329.53,0.0,OK
2026-04-08,SKU020,90.0,420318.9,4670.21,0,420318.9,0.0,OK
2026-04-09,SKU020,89.0,415648.69,4670.21,0,415648.69,0.0,OK
2026-04-10,SKU020,95.0,443669.95,4670.21,0,443669.95,0.0,OK
2026-04-11,SKU020,118.0,551084.78,4670.21,0,551084.78,0.0,OK
2026-04-12,SKU020,83.0,387627.43,4670.21,0,387627.43,0.0,OK
2026-04-13,SKU020,71.0,331584.91,4670.21,0,331584.91,0.0,OK
2026-04-14,SKU020,89.0,415648.69,4670.21,0,415648.69,0.0,OK
2026-04-15,SKU020,76.0,354935.96,4670.21,0,354935.96,0.0,OK
2026-04-16,SKU020,106.0,495042.26,4670.21,0,495042.26,0.0,OK
2026-04-17,SKU020,115.0,537074.15,4670.21,0,537074.15,0.0,OK
2026-04-18,SKU020,97.0,453010.37,4670.21,0,453010.37,0.0,OK
2026-04-19,SKU020,122.0,569765.62,4670.21,0,569765.62,0.0,OK
2026-04-20,SKU020,91.0,424989.11,4670.21,0,424989.11,0.0,OK
2026-04-21,SKU020,95.0,443669.95,4670.21,0,443669.95,0.0,OK
2026-04-22,SKU020,143.0,667840.03,4670.21,0,667840.03,0.0,OK
2026-04-23,SKU020,86.0,401638.06,4670.21,0,401638.06,0.0,OK
2026-04-24,SKU020,128.0,597786.88,4670.21,0,597786.88,0.0,OK
2026-04-25,SKU020,124.0,579106.04,4670.21,0,579106.04,0.0,OK
2026-04-26,SKU020,85.0,396967.85,4670.21,0,396967.85,0.0,OK
2026-04-27,SKU020,76.0,354935.96,4670.21,0,354935.96,0.0,OK
2026-04-28,SKU020,65.0,303563.65,4670.21,0,303563.65,0.0,OK
2026-04-29,SKU020,86.0,401638.06,4670.21,0,401638.06,0.0,OK
2026-04-30,SKU020,80.0,373616.8,4670.21,0,373616.8,0.0,OK
2026-05-01,SKU020,108.0,504382.68,4670.21,0,504382.68,0.0,OK
2026-05-02,SKU020,109.0,509052.89,4670.21,0,509052.89,0.0,OK
2026-05-03,SKU020,94.0,438999.74,4670.21,0,438999.74,0.0,OK
2026-05-04,SKU020,93.0,434329.53,4670.21,0,434329.53,0.0,OK
2026-05-05,SKU020,109.0,509052.89,4670.21,0,509052.89,0.0,OK
2026-05-06,SKU020,97.0,453010.37,4670.21,0,453010.37,0.0,OK
2026-05-07,SKU020,100.0,467021.0,4670.21,0,467021.0,0.0,OK
2026-05-08,SKU020,109.0,509052.89,4670.21,0,509052.89,0.0,OK
2026-05-09,SKU020,127.0,593116.67,4670.21,0,593116.67,0.0,OK
2026-05-10,SKU020,92.0,429659.32,4670.21,0,429659.32,0.0,OK
2026-05-11,SKU020,102.0,476361.42,4670.21,0,476361.42,0.0,OK
2026-05-12,SKU020,101.0,471691.21,4670.21,0,471691.21,0.0,OK
2026-05-13,SKU020,121.0,565095.41,4670.21,0,565095.41,0.0,OK
2026-05-14,SKU020,94.0,438999.74,4670.21,0,438999.74,0.0,OK
2026-05-15,SKU020,127.0,593116.67,4670.21,0,593116.67,0.0,OK
2026-05-16,SKU020,132.0,616467.72,4670.21,0,616467.72,0.0,OK
2026-05-17,SKU020,67.0,312904.07,4670.21,0,312904.07,0.0,OK
2026-05-18,SKU020,91.0,424989.11,4670.21,0,424989.11,0.0,OK
2026-05-19,SKU020,94.0,438999.74,4670.21,0,438999.74,0.0,OK
2026-05-20,SKU020,117.0,546414.57,4670.21,0,546414.57,0.0,OK
2026-05-21,SKU020,104.0,485701.84,4670.21,0,485701.84,0.0,OK
2026-05-22,SKU020,96.0,448340.16,4670.21,0,448340.16000000003,-5.820766091346741e-11,OK
2026-05-23,SKU020,94.0,438999.74,4670.21,0,438999.74,0.0,OK
2026-05-24,SKU020,96.0,448340.16,4670.21,0,448340.16000000003,-5.820766091346741e-11,OK
2026-05-25,SKU020,76.0,354935.96,4670.21,0,354935.96,0.0,OK
2026-05-26,SKU020,166.0,775254.86,4670.21,0,775254.86,0.0,OK
2026-05-27,SKU020,103.0,481031.63,4670.21,0,481031.63,0.0,OK
2026-05-28,SKU020,135.0,630478.35,4670.21,0,630478.35,0.0,OK
2026-05-29,SKU020,102.0,476361.42,4670.21,0,476361.42,0.0,OK
2026-05-30,SKU020,117.0,546414.57,4670.21,0,546414.57,0.0,OK
2026-05-31,SKU020,107.0,499712.47,4670.21,0,499712.47000000003,-5.820766091346741e-11,OK
2026-06-01,SKU020,102.0,476361.42,4670.21,0,476361.42,0.0,OK
2026-06-02,SKU020,131.0,611797.51,4670.21,0,611797.51,0.0,OK
2026-06-03,SKU020,111.0,518393.31,4670.21,0,518393.31,0.0,OK
2026-06-04,SKU020,113.0,527733.73,4670.21,0,527733.73,0.0,OK
2026-06-05,SKU020,112.0,523063.52,4670.21,0,523063.52,0.0,OK
2026-06-06,SKU020,132.0,616467.72,4670.21,0,616467.72,0.0,OK
2026-06-07,SKU020,150.0,700531.5,4670.21,0,700531.5,0.0,OK
2026-06-08,SKU020,131.0,611797.51,4670.21,0,611797.51,0.0,OK
2026-06-09,SKU020,102.0,476361.42,4670.21,0,476361.42,0.0,OK
2026-06-10,SKU020,120.0,515591.18,4670.21,1,560425.2,-44834.01999999996,REVENUE_MISMATCH
2026-06-11,SKU020,171.0,734717.44,4670.21,1,798605.91,-63888.47000000009,REVENUE_MISMATCH
2026-06-12,SKU020,181.0,777683.37,4670.21,1,845308.01,-67624.64000000001,REVENUE_MISMATCH
2026-06-13,SKU020,160.0,687454.91,4670.21,1,747233.6,-59778.689999999944,REVENUE_MISMATCH
2026-06-14,SKU020,126.0,541370.74,4670.21,1,588446.46,-47075.71999999997,REVENUE_MISMATCH
2026-06-15,SKU020,118.0,506998.0,4670.21,1,551084.78,-44086.78000000003,REVENUE_MISMATCH
2026-06-16,SKU020,135.0,580040.08,4670.21,1,630478.35,-50438.27000000002,REVENUE_MISMATCH
2026-06-17,SKU020,183.0,786276.56,4670.21,1,854648.43,-68371.87,REVENUE_MISMATCH
2026-06-18,SKU020,159.0,683158.32,4670.21,1,742563.39,-59405.070000000065,REVENUE_MISMATCH
2026-06-19,SKU020,169.0,726124.25,4670.21,1,789265.49,-63141.23999999999,REVENUE_MISMATCH
2026-06-20,SKU020,164.0,704641.28,4670.21,1,765914.4400000001,-61273.16000000003,REVENUE_MISMATCH
2026-06-21,SKU020,74.0,345595.54,4670.21,0,345595.54,0.0,OK
2026-06-22,SKU020,92.0,429659.32,4670.21,0,429659.32,0.0,OK
2026-06-23,SKU020,122.0,569765.62,4670.21,0,569765.62,0.0,OK
2026-06-24,SKU020,105.0,490372.05,4670.21,0,490372.05,0.0,OK
2026-06-25,SKU020,89.0,415648.69,4670.21,0,415648.69,0.0,OK
2026-06-26,SKU020,165.0,770584.65,4670.21,0,770584.65,0.0,OK
2026-06-27,SKU020,107.0,499712.47,4670.21,0,499712.47000000003,-5.820766091346741e-11,OK
2026-06-28,SKU020,154.0,719212.34,4670.21,0,719212.34,0.0,OK
2026-06-29,SKU020,143.0,667840.03,4670.21,0,667840.03,0.0,OK
2026-06-30,SKU020,122.0,569765.62,4670.21,0,569765.62,0.0,OK
2025-02-20,SKU021,97.0,61871.45,637.85,0,61871.450000000004,-7.275957614183426e-12,OK
2025-02-21,SKU021,108.0,68887.8,637.85,0,68887.8,0.0,OK
2025-02-22,SKU021,79.0,50390.15,637.85,0,50390.15,0.0,OK
2025-02-23,SKU021,77.0,49114.45,637.85,0,49114.450000000004,-7.275957614183426e-12,OK
2025-02-24,SKU021,72.0,45925.2,637.85,0,45925.200000000004,-7.275957614183426e-12,OK
2025-02-25,SKU021,75.0,47838.75,637.85,0,47838.75,0.0,OK
2025-02-26,SKU021,82.0,52303.7,637.85,0,52303.700000000004,-7.275957614183426e-12,OK
2025-02-27,SKU021,61.0,38908.85,637.85,0,38908.85,0.0,OK
2025-02-28,SKU021,70.0,44649.5,637.85,0,44649.5,0.0,OK
2025-03-01,SKU021,77.0,49114.45,637.85,0,49114.450000000004,-7.275957614183426e-12,OK
2025-03-02,SKU021,48.0,30616.8,637.85,0,30616.800000000003,-3.637978807091713e-12,OK
2025-03-03,SKU021,70.0,44649.5,637.85,0,44649.5,0.0,OK
2025-03-04,SKU021,80.0,51028.0,637.85,0,51028.0,0.0,OK
2025-03-05,SKU021,59.0,37633.15,637.85,0,37633.15,0.0,OK
2025-03-06,SKU021,76.0,48476.6,637.85,0,48476.6,0.0,OK
2025-03-07,SKU021,65.0,41460.25,637.85,0,41460.25,0.0,OK
2025-03-08,SKU021,105.0,66974.25,637.85,0,66974.25,0.0,OK
2025-03-09,SKU021,114.0,72714.9,637.85,0,72714.90000000001,-1.4551915228366852e-11,OK
2025-03-10,SKU021,71.0,45287.35,637.85,0,45287.35,0.0,OK
2025-03-11,SKU021,99.0,63147.15,637.85,0,63147.15,0.0,OK
2025-03-12,SKU021,68.0,43373.8,637.85,0,43373.8,0.0,OK
2025-03-13,SKU021,61.0,38908.85,637.85,0,38908.85,0.0,OK
2025-03-14,SKU021,56.0,35719.6,637.85,0,35719.6,0.0,OK
2025-03-15,SKU021,124.0,79093.4,637.85,0,79093.40000000001,-1.4551915228366852e-11,OK
2025-03-16,SKU021,48.0,30616.8,637.85,0,30616.800000000003,-3.637978807091713e-12,OK
2025-03-17,SKU021,58.0,36995.3,637.85,0,36995.3,0.0,OK
2025-03-18,SKU021,61.0,38908.85,637.85,0,38908.85,0.0,OK
2025-03-19,SKU021,87.0,55492.95,637.85,0,55492.950000000004,-7.275957614183426e-12,OK
2025-03-20,SKU021,108.0,63376.78,637.85,1,68887.8,-5511.020000000004,REVENUE_MISMATCH
2025-03-21,SKU021,106.0,62203.13,637.85,1,67612.1,-5408.970000000008,REVENUE_MISMATCH
2025-03-22,SKU021,,65724.06,637.85,1,,,MISSING_INPUT
2025-03-23,SKU021,84.0,49293.05,637.85,1,53579.4,-4286.3499999999985,REVENUE_MISMATCH
2025-03-24,SKU021,86.0,50466.69,637.85,1,54855.1,-4388.409999999996,REVENUE_MISMATCH
2025-03-25,SKU021,110.0,64550.42,637.85,1,70163.5,-5613.080000000002,REVENUE_MISMATCH
2025-03-26,SKU021,101.0,59269.02,637.85,1,64422.850000000006,-5153.830000000009,REVENUE_MISMATCH
2025-03-27,SKU021,87.0,51053.51,637.85,1,55492.950000000004,-4439.440000000002,REVENUE_MISMATCH
2025-03-28,SKU021,104.0,66336.4,637.85,0,66336.40000000001,-1.4551915228366852e-11,OK
2025-03-29,SKU021,83.0,52941.55,637.85,0,52941.55,0.0,OK
2025-03-30,SKU021,87.0,55492.95,637.85,0,55492.950000000004,-7.275957614183426e-12,OK
2025-03-31,SKU021,58.0,36995.3,637.85,0,36995.3,0.0,OK
2025-04-01,SKU021,66.0,42098.1,637.85,0,42098.1,0.0,OK
2025-04-02,SKU021,91.0,58044.35,637.85,0,58044.35,0.0,OK
2025-04-03,SKU021,48.0,30616.8,637.85,0,30616.800000000003,-3.637978807091713e-12,OK
2025-04-04,SKU021,59.0,37633.15,637.85,0,37633.15,0.0,OK
2025-04-05,SKU021,79.0,50390.15,637.85,0,50390.15,0.0,OK
2025-04-06,SKU021,64.0,40822.4,637.85,0,40822.4,0.0,OK
2025-04-07,SKU021,53.0,33806.05,637.85,0,33806.05,0.0,OK
2025-04-08,SKU021,72.0,45925.2,637.85,0,45925.200000000004,-7.275957614183426e-12,OK
2025-04-09,SKU021,62.0,39546.7,637.85,0,39546.700000000004,-7.275957614183426e-12,OK
2025-04-10,SKU021,76.0,48476.6,637.85,0,48476.6,0.0,OK
2025-04-11,SKU021,79.0,50390.15,637.85,0,50390.15,0.0,OK
2025-04-12,SKU021,94.0,59957.9,637.85,0,59957.9,0.0,OK
2025-04-13,SKU021,56.0,35719.6,637.85,0,35719.6,0.0,OK
2025-04-14,SKU021,63.0,40184.55,637.85,0,40184.55,0.0,OK
2025-04-15,SKU021,87.0,55492.95,637.85,0,55492.950000000004,-7.275957614183426e-12,OK
2025-04-16,SKU021,70.0,44649.5,637.85,0,44649.5,0.0,OK
2025-04-17,SKU021,63.0,40184.55,637.85,0,40184.55,0.0,OK
2025-04-18,SKU021,78.0,49752.3,637.85,0,49752.3,0.0,OK
2025-04-19,SKU021,103.0,65698.55,637.85,0,65698.55,0.0,OK
2025-04-20,SKU021,65.0,41460.25,637.85,0,41460.25,0.0,OK
2025-04-21,SKU021,58.0,36995.3,637.85,0,36995.3,0.0,OK
2025-04-22,SKU021,65.0,41460.25,637.85,0,41460.25,0.0,OK
2025-04-23,SKU021,48.0,30616.8,637.85,0,30616.800000000003,-3.637978807091713e-12,OK
2025-04-24,SKU021,86.0,54855.1,637.85,0,54855.1,0.0,OK
2025-04-25,SKU021,72.0,45925.2,637.85,0,45925.200000000004,-7.275957614183426e-12,OK
2025-04-26,SKU021,84.0,53579.4,637.85,0,53579.4,0.0,OK
2025-04-27,SKU021,71.0,45287.35,637.85,0,45287.35,0.0,OK
2025-04-28,SKU021,60.0,38271.0,637.85,0,38271.0,0.0,OK
2025-04-29,SKU021,84.0,53579.4,637.85,0,53579.4,0.0,OK
2025-04-30,SKU021,63.0,40184.55,637.85,0,40184.55,0.0,OK
2025-05-01,SKU021,69.0,44011.65,637.85,0,44011.65,0.0,OK
2025-05-02,SKU021,93.0,59320.05,637.85,0,59320.05,0.0,OK
2025-05-03,SKU021,108.0,68887.8,637.85,0,68887.8,0.0,OK
2025-05-04,SKU021,72.0,45925.2,637.85,0,45925.200000000004,-7.275957614183426e-12,OK
2025-05-05,SKU021,45.0,28703.25,637.85,0,28703.25,0.0,OK
2025-05-06,SKU021,77.0,49114.45,637.85,0,49114.450000000004,-7.275957614183426e-12,OK
2025-05-07,SKU021,77.0,49114.45,637.85,0,49114.450000000004,-7.275957614183426e-12,OK
2025-05-08,SKU021,69.0,44011.65,637.85,0,44011.65,0.0,OK
2025-05-09,SKU021,72.0,45925.2,637.85,0,45925.200000000004,-7.275957614183426e-12,OK
2025-05-10,SKU021,76.0,48476.6,637.85,0,48476.6,0.0,OK
2025-05-11,SKU021,70.0,44649.5,637.85,0,44649.5,0.0,OK
2025-05-12,SKU021,69.0,44011.65,637.85,0,44011.65,0.0,OK
2025-05-13,SKU021,76.0,48476.6,637.85,0,48476.6,0.0,OK
2025-05-14,SKU021,59.0,37633.15,637.85,0,37633.15,0.0,OK
2025-05-15,SKU021,88.0,56130.8,637.85,0,56130.8,0.0,OK
2025-05-16,SKU021,71.0,45287.35,637.85,0,45287.35,0.0,OK
2025-05-17,SKU021,73.0,46563.05,637.85,0,46563.05,0.0,OK
2025-05-18,SKU021,70.0,44649.5,637.85,0,44649.5,0.0,OK
2025-05-19,SKU021,63.0,40184.55,637.85,0,40184.55,0.0,OK
2025-05-20,SKU021,78.0,49752.3,637.85,0,49752.3,0.0,OK
2025-05-21,SKU021,78.0,49752.3,637.85,0,49752.3,0.0,OK
2025-05-22,SKU021,67.0,42735.95,637.85,0,42735.950000000004,-7.275957614183426e-12,OK
2025-05-23,SKU021,89.0,56768.65,637.85,0,56768.65,0.0,OK
2025-05-24,SKU021,84.0,53579.4,637.85,0,53579.4,0.0,OK
2025-05-25,SKU021,71.0,45287.35,637.85,0,45287.35,0.0,OK
2025-05-26,SKU021,85.0,54217.25,637.85,0,54217.25,0.0,OK
2025-05-27,SKU021,108.0,68887.8,637.85,0,68887.8,0.0,OK
2025-05-28,SKU021,77.0,49114.45,637.85,0,49114.450000000004,-7.275957614183426e-12,OK
2025-05-29,SKU021,49.0,31254.65,637.85,0,31254.65,0.0,OK
2025-05-30,SKU021,61.0,38908.85,637.85,0,38908.85,0.0,OK
2025-05-31,SKU021,73.0,46563.05,637.85,0,46563.05,0.0,OK
2025-06-01,SKU021,74.0,47200.9,637.85,0,47200.9,0.0,OK
2025-06-02,SKU021,83.0,52941.55,637.85,0,52941.55,0.0,OK
2025-06-03,SKU021,67.0,42735.95,637.85,0,42735.950000000004,-7.275957614183426e-12,OK
2025-06-04,SKU021,81.0,51665.85,637.85,0,51665.85,0.0,OK
2025-06-05,SKU021,69.0,44011.65,637.85,0,44011.65,0.0,OK
2025-06-06,SKU021,116.0,73990.6,637.85,0,73990.6,0.0,OK
2025-06-07,SKU021,100.0,63785.0,637.85,0,63785.0,0.0,OK
2025-06-08,SKU021,77.0,49114.45,637.85,0,49114.450000000004,-7.275957614183426e-12,OK
2025-06-09,SKU021,110.0,70163.5,637.85,0,70163.5,0.0,OK
2025-06-10,SKU021,122.0,71592.28,637.85,1,77817.7,-6225.419999999998,REVENUE_MISMATCH
2025-06-11,SKU021,122.0,71592.28,637.85,1,77817.7,-6225.419999999998,REVENUE_MISMATCH
2025-06-12,SKU021,124.0,72765.93,637.85,1,79093.40000000001,-6327.470000000016,REVENUE_MISMATCH
2025-06-13,SKU021,131.0,76873.68,637.85,1,83558.35,-6684.670000000013,REVENUE_MISMATCH
2025-06-14,SKU021,102.0,59855.84,637.85,1,65060.700000000004,-5204.860000000008,REVENUE_MISMATCH
2025-06-15,SKU021,125.0,73352.75,637.85,1,79731.25,-6378.5,REVENUE_MISMATCH
2025-06-16,SKU021,,53987.62,637.85,1,,,MISSING_INPUT
2025-06-17,SKU021,91.0,53400.8,637.85,1,58044.35,-4643.549999999996,REVENUE_MISMATCH
2025-06-18,SKU021,133.0,78047.33,637.85,1,84834.05,-6786.720000000001,REVENUE_MISMATCH
2025-06-19,SKU021,125.0,73352.75,637.85,1,79731.25,-6378.5,REVENUE_MISMATCH
2025-06-20,SKU021,143.0,83915.55,637.85,1,91212.55,-7297.0,REVENUE_MISMATCH
2025-06-21,SKU021,112.0,71439.2,637.85,0,71439.2,0.0,OK
2025-06-22,SKU021,74.0,47200.9,637.85,0,47200.9,0.0,OK
2025-06-23,SKU021,74.0,47200.9,637.85,0,47200.9,0.0,OK
2025-06-24,SKU021,96.0,61233.6,637.85,0,61233.600000000006,-7.275957614183426e-12,OK
2025-06-25,SKU021,72.0,45925.2,637.85,0,45925.200000000004,-7.275957614183426e-12,OK
2025-06-26,SKU021,102.0,65060.7,637.85,0,65060.700000000004,-7.275957614183426e-12,OK
2025-06-27,SKU021,101.0,64422.85,637.85,0,64422.850000000006,-7.275957614183426e-12,OK
2025-06-28,SKU021,80.0,51028.0,637.85,0,51028.0,0.0,OK
2025-06-29,SKU021,74.0,47200.9,637.85,0,47200.9,0.0,OK
2025-06-30,SKU021,96.0,61233.6,637.85,0,61233.600000000006,-7.275957614183426e-12,OK
2025-07-01,SKU021,67.0,42735.95,637.85,0,42735.950000000004,-7.275957614183426e-12,OK
2025-07-02,SKU021,101.0,64422.85,637.85,0,64422.850000000006,-7.275957614183426e-12,OK
2025-07-03,SKU021,100.0,63785.0,637.85,0,63785.0,0.0,OK
2025-07-04,SKU021,69.0,44011.65,637.85,0,44011.65,0.0,OK
2025-07-05,SKU021,112.0,71439.2,637.85,0,71439.2,0.0,OK
2025-07-06,SKU021,106.0,67612.1,637.85,0,67612.1,0.0,OK
2025-07-07,SKU021,80.0,51028.0,637.85,0,51028.0,0.0,OK
2025-07-08,SKU021,82.0,52303.7,637.85,0,52303.700000000004,-7.275957614183426e-12,OK
2025-07-09,SKU021,80.0,51028.0,637.85,0,51028.0,0.0,OK
2025-07-10,SKU021,85.0,54217.25,637.85,0,54217.25,0.0,OK
2025-07-11,SKU021,121.0,77179.85,637.85,0,77179.85,0.0,OK
2025-07-12,SKU021,90.0,57406.5,637.85,0,57406.5,0.0,OK
2025-07-13,SKU021,106.0,67612.1,637.85,0,67612.1,0.0,OK
2025-07-14,SKU021,63.0,40184.55,637.85,0,40184.55,0.0,OK
2025-07-15,SKU021,118.0,75266.3,637.85,0,75266.3,0.0,OK
2025-07-16,SKU021,70.0,44649.5,637.85,0,44649.5,0.0,OK
2025-07-17,SKU021,107.0,68249.95,637.85,0,68249.95,0.0,OK
2025-07-18,SKU021,93.0,59320.05,637.85,0,59320.05,0.0,OK
2025-07-19,SKU021,133.0,84834.05,637.85,0,84834.05,0.0,OK
2025-07-20,SKU021,88.0,56130.8,637.85,0,56130.8,0.0,OK
2025-07-21,SKU021,81.0,51665.85,637.85,0,51665.85,0.0,OK
2025-07-22,SKU021,76.0,48476.6,637.85,0,48476.6,0.0,OK
2025-07-23,SKU021,75.0,47838.75,637.85,0,47838.75,0.0,OK
2025-07-24,SKU021,83.0,52941.55,637.85,0,52941.55,0.0,OK
2025-07-25,SKU021,88.0,56130.8,637.85,0,56130.8,0.0,OK
2025-07-26,SKU021,96.0,61233.6,637.85,0,61233.600000000006,-7.275957614183426e-12,OK
2025-07-27,SKU021,67.0,42735.95,637.85,0,42735.950000000004,-7.275957614183426e-12,OK
2025-07-28,SKU021,57.0,36357.45,637.85,0,36357.450000000004,-7.275957614183426e-12,OK
2025-07-29,SKU021,100.0,63785.0,637.85,0,63785.0,0.0,OK
2025-07-30,SKU021,52.0,33168.2,637.85,0,33168.200000000004,-7.275957614183426e-12,OK
2025-07-31,SKU021,73.0,46563.05,637.85,0,46563.05,0.0,OK
2025-08-01,SKU021,102.0,65060.7,637.85,0,65060.700000000004,-7.275957614183426e-12,OK
2025-08-02,SKU021,69.0,44011.65,637.85,0,44011.65,0.0,OK
2025-08-03,SKU021,75.0,47838.75,637.85,0,47838.75,0.0,OK
2025-08-04,SKU021,74.0,47200.9,637.85,0,47200.9,0.0,OK
2025-08-05,SKU021,84.0,53579.4,637.85,0,53579.4,0.0,OK
2025-08-06,SKU021,109.0,69525.65,637.85,0,69525.65000000001,-1.4551915228366852e-11,OK
2025-08-07,SKU021,90.0,57406.5,637.85,0,57406.5,0.0,OK
2025-08-08,SKU021,92.0,58682.2,637.85,0,58682.200000000004,-7.275957614183426e-12,OK
2025-08-09,SKU021,81.0,51665.85,637.85,0,51665.85,0.0,OK
2025-08-10,SKU021,123.0,78455.55,637.85,0,78455.55,0.0,OK
2025-08-11,SKU021,79.0,50390.15,637.85,0,50390.15,0.0,OK
2025-08-12,SKU021,84.0,53579.4,637.85,0,53579.4,0.0,OK
2025-08-13,SKU021,73.0,46563.05,637.85,0,46563.05,0.0,OK
2025-08-14,SKU021,67.0,42735.95,637.85,0,42735.950000000004,-7.275957614183426e-12,OK
2025-08-15,SKU021,120.0,76542.0,637.85,0,76542.0,0.0,OK
2025-08-16,SKU021,123.0,78455.55,637.85,0,78455.55,0.0,OK
