date,sku_id,category,subcategory,units_sold,on_hand_units,on_order_units,lead_time_days,reorder_point,inventory_position,target_inventory,recommended_order_qty,inventory_risk,recommendation_priority,recommendation
2026-06-20,SKU020,Office,Organizer,164.0,0.0,159,8.0,774,159.0,774,615,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-21,SKU020,Office,Organizer,74.0,0.0,205,8.0,774,205.0,774,569,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-22,SKU020,Office,Organizer,92.0,0.0,163,8.0,774,163.0,774,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-23,SKU020,Office,Organizer,122.0,0.0,51,8.0,774,51.0,774,723,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-24,SKU020,Office,Organizer,105.0,0.0,0,8.0,774,0.0,774,774,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-25,SKU020,Office,Organizer,89.0,0.0,55,8.0,774,55.0,774,719,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-26,SKU020,Office,Organizer,165.0,0.0,279,8.0,774,279.0,774,495,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-27,SKU020,Office,Organizer,107.0,0.0,66,8.0,774,66.0,774,708,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-28,SKU020,Office,Organizer,154.0,0.0,139,8.0,774,139.0,774,635,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-29,SKU020,Office,Organizer,143.0,0.0,205,8.0,774,205.0,774,569,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-30,SKU020,Office,Organizer,122.0,0.0,199,8.0,774,199.0,774,575,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-20,SKU021,Furniture,Chair,97.0,1337.0,97,7.0,495,1434.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-02-21,SKU021,Furniture,Chair,108.0,1436.0,0,7.0,495,1436.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-02-22,SKU021,Furniture,Chair,79.0,1357.0,121,7.0,495,1478.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-02-23,SKU021,Furniture,Chair,77.0,1280.0,81,7.0,495,1361.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-02-24,SKU021,Furniture,Chair,72.0,1208.0,47,7.0,495,1255.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-02-25,SKU021,Furniture,Chair,75.0,1133.0,248,7.0,495,1381.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-02-26,SKU021,Furniture,Chair,82.0,1051.0,173,7.0,495,1224.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-02-27,SKU021,Furniture,Chair,61.0,990.0,42,7.0,495,1032.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-02-28,SKU021,Furniture,Chair,70.0,1076.0,0,7.0,495,1076.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-03-01,SKU021,Furniture,Chair,77.0,999.0,105,7.0,495,1104.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-03-02,SKU021,Furniture,Chair,48.0,951.0,99,7.0,495,1050.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-03-03,SKU021,Furniture,Chair,70.0,881.0,262,7.0,495,1143.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-03-04,SKU021,Furniture,Chair,80.0,801.0,270,7.0,495,1071.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-03-05,SKU021,Furniture,Chair,59.0,742.0,216,7.0,495,958.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-03-06,SKU021,Furniture,Chair,76.0,666.0,96,7.0,495,762.0,495,0,OVERSTOCK_RISK,LOW,NO_ACTION
2025-03-07,SKU021,Furniture,Chair,65.0,660.0,0,7.0,495,660.0,495,0,HEALTHY,LOW,NO_ACTION
2025-03-08,SKU021,Furniture,Chair,105.0,555.0,48,7.0,495,603.0,495,0,HEALTHY,LOW,NO_ACTION
2025-03-09,SKU021,Furniture,Chair,114.0,441.0,46,7.0,495,487.0,495,8,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-10,SKU021,Furniture,Chair,71.0,370.0,274,7.0,495,644.0,495,0,HEALTHY,LOW,NO_ACTION
2025-03-11,SKU021,Furniture,Chair,99.0,271.0,77,7.0,495,348.0,495,147,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-12,SKU021,Furniture,Chair,68.0,203.0,214,7.0,495,417.0,495,78,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-13,SKU021,Furniture,Chair,61.0,142.0,112,7.0,495,254.0,495,241,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-14,SKU021,Furniture,Chair,56.0,308.0,0,7.0,495,308.0,495,187,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-15,SKU021,Furniture,Chair,124.0,184.0,235,7.0,495,419.0,495,76,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-16,SKU021,Furniture,Chair,48.0,136.0,99,7.0,495,235.0,495,260,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-17,SKU021,Furniture,Chair,58.0,78.0,118,7.0,495,196.0,495,299,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-18,SKU021,Furniture,Chair,61.0,17.0,156,7.0,495,173.0,495,322,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-19,SKU021,Furniture,Chair,87.0,0.0,47,7.0,495,47.0,495,448,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-20,SKU021,Furniture,Chair,108.0,0.0,41,7.0,495,41.0,495,454,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-21,SKU021,Furniture,Chair,106.0,129.0,0,7.0,495,129.0,495,366,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-22,SKU021,Furniture,Chair,,59.0,147,7.0,495,206.0,495,289,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-23,SKU021,Furniture,Chair,84.0,0.0,157,7.0,495,157.0,495,338,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-24,SKU021,Furniture,Chair,86.0,0.0,184,7.0,495,184.0,495,311,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-25,SKU021,Furniture,Chair,110.0,0.0,115,7.0,495,115.0,495,380,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-26,SKU021,Furniture,Chair,101.0,0.0,222,7.0,495,222.0,495,273,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-27,SKU021,Furniture,Chair,87.0,0.0,40,7.0,495,40.0,495,455,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-28,SKU021,Furniture,Chair,104.0,0.0,0,7.0,495,0.0,495,495,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-29,SKU021,Furniture,Chair,83.0,0.0,263,7.0,495,263.0,495,232,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-30,SKU021,Furniture,Chair,87.0,0.0,250,7.0,495,250.0,495,245,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-31,SKU021,Furniture,Chair,58.0,0.0,53,7.0,495,53.0,495,442,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-01,SKU021,Furniture,Chair,66.0,0.0,171,7.0,495,171.0,495,324,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-02,SKU021,Furniture,Chair,91.0,0.0,215,7.0,495,215.0,495,280,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-03,SKU021,Furniture,Chair,48.0,0.0,98,7.0,495,98.0,495,397,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-04,SKU021,Furniture,Chair,59.0,0.0,39,7.0,495,39.0,495,456,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-05,SKU021,Furniture,Chair,79.0,0.0,197,7.0,495,197.0,495,298,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-06,SKU021,Furniture,Chair,64.0,0.0,225,7.0,495,225.0,495,270,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-07,SKU021,Furniture,Chair,53.0,162.0,0,7.0,495,162.0,495,333,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-08,SKU021,Furniture,Chair,72.0,90.0,76,7.0,495,166.0,495,329,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-09,SKU021,Furniture,Chair,62.0,28.0,174,7.0,495,202.0,495,293,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-10,SKU021,Furniture,Chair,76.0,0.0,91,7.0,495,91.0,495,404,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-11,SKU021,Furniture,Chair,79.0,0.0,186,7.0,495,186.0,495,309,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-12,SKU021,Furniture,Chair,94.0,0.0,153,7.0,495,153.0,495,342,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-13,SKU021,Furniture,Chair,56.0,0.0,175,7.0,495,175.0,495,320,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-14,SKU021,Furniture,Chair,63.0,49.0,0,7.0,495,49.0,495,446,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-15,SKU021,Furniture,Chair,87.0,0.0,164,7.0,495,164.0,495,331,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-16,SKU021,Furniture,Chair,70.0,0.0,161,7.0,495,161.0,495,334,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-17,SKU021,Furniture,Chair,63.0,0.0,77,7.0,495,77.0,495,418,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-18,SKU021,Furniture,Chair,78.0,0.0,39,7.0,495,39.0,495,456,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-19,SKU021,Furniture,Chair,103.0,0.0,197,7.0,495,197.0,495,298,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-20,SKU021,Furniture,Chair,65.0,0.0,94,7.0,495,94.0,495,401,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-21,SKU021,Furniture,Chair,58.0,107.0,0,7.0,495,107.0,495,388,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-22,SKU021,Furniture,Chair,65.0,42.0,39,7.0,495,81.0,495,414,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-23,SKU021,Furniture,Chair,48.0,0.0,100,7.0,495,100.0,495,395,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-24,SKU021,Furniture,Chair,86.0,0.0,45,7.0,495,45.0,495,450,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-25,SKU021,Furniture,Chair,72.0,0.0,107,7.0,495,107.0,495,388,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-26,SKU021,Furniture,Chair,84.0,0.0,214,7.0,495,214.0,495,281,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-27,SKU021,Furniture,Chair,71.0,0.0,189,7.0,495,189.0,495,306,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-28,SKU021,Furniture,Chair,60.0,15.0,0,7.0,495,15.0,495,480,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-29,SKU021,Furniture,Chair,84.0,0.0,64,7.0,495,64.0,495,431,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-30,SKU021,Furniture,Chair,63.0,0.0,64,7.0,495,64.0,495,431,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-01,SKU021,Furniture,Chair,69.0,0.0,243,7.0,495,243.0,495,252,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-02,SKU021,Furniture,Chair,93.0,0.0,105,7.0,495,105.0,495,390,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-03,SKU021,Furniture,Chair,108.0,0.0,279,7.0,495,279.0,495,216,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-04,SKU021,Furniture,Chair,72.0,0.0,171,7.0,495,171.0,495,324,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-05,SKU021,Furniture,Chair,45.0,0.0,280,7.0,495,280.0,495,215,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-06,SKU021,Furniture,Chair,77.0,0.0,94,7.0,495,94.0,495,401,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-07,SKU021,Furniture,Chair,77.0,191.0,0,7.0,495,191.0,495,304,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-08,SKU021,Furniture,Chair,69.0,122.0,261,7.0,495,383.0,495,112,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-09,SKU021,Furniture,Chair,72.0,50.0,77,7.0,495,127.0,495,368,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-10,SKU021,Furniture,Chair,76.0,0.0,277,7.0,495,277.0,495,218,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-11,SKU021,Furniture,Chair,70.0,0.0,121,7.0,495,121.0,495,374,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-12,SKU021,Furniture,Chair,69.0,0.0,71,7.0,495,71.0,495,424,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-13,SKU021,Furniture,Chair,76.0,0.0,124,7.0,495,124.0,495,371,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-14,SKU021,Furniture,Chair,59.0,0.0,0,7.0,495,0.0,495,495,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-15,SKU021,Furniture,Chair,88.0,0.0,181,7.0,495,181.0,495,314,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-16,SKU021,Furniture,Chair,71.0,0.0,182,7.0,495,182.0,495,313,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-17,SKU021,Furniture,Chair,73.0,0.0,116,7.0,495,116.0,495,379,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-18,SKU021,Furniture,Chair,70.0,0.0,112,7.0,495,112.0,495,383,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-19,SKU021,Furniture,Chair,63.0,0.0,43,7.0,495,43.0,495,452,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-20,SKU021,Furniture,Chair,78.0,0.0,198,7.0,495,198.0,495,297,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-21,SKU021,Furniture,Chair,78.0,18.0,0,7.0,495,18.0,495,477,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-22,SKU021,Furniture,Chair,67.0,0.0,151,7.0,495,151.0,495,344,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-23,SKU021,Furniture,Chair,89.0,0.0,159,7.0,495,159.0,495,336,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-24,SKU021,Furniture,Chair,84.0,0.0,228,7.0,495,228.0,495,267,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-25,SKU021,Furniture,Chair,71.0,0.0,190,7.0,495,190.0,495,305,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-26,SKU021,Furniture,Chair,85.0,0.0,273,7.0,495,273.0,495,222,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-27,SKU021,Furniture,Chair,108.0,0.0,190,7.0,495,190.0,495,305,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-28,SKU021,Furniture,Chair,77.0,45.0,0,7.0,495,45.0,495,450,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-29,SKU021,Furniture,Chair,49.0,0.0,248,7.0,495,248.0,495,247,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-30,SKU021,Furniture,Chair,61.0,0.0,161,7.0,495,161.0,495,334,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-31,SKU021,Furniture,Chair,73.0,0.0,81,7.0,495,81.0,495,414,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-01,SKU021,Furniture,Chair,74.0,0.0,173,7.0,495,173.0,495,322,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-02,SKU021,Furniture,Chair,83.0,0.0,65,7.0,495,65.0,495,430,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-03,SKU021,Furniture,Chair,67.0,0.0,119,7.0,495,119.0,495,376,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-04,SKU021,Furniture,Chair,81.0,0.0,42,7.0,495,42.0,495,453,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-05,SKU021,Furniture,Chair,69.0,0.0,54,7.0,495,54.0,495,441,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-06,SKU021,Furniture,Chair,116.0,0.0,88,7.0,495,88.0,495,407,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-07,SKU021,Furniture,Chair,100.0,87.0,0,7.0,495,87.0,495,408,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-08,SKU021,Furniture,Chair,77.0,10.0,156,7.0,495,166.0,495,329,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-09,SKU021,Furniture,Chair,110.0,0.0,141,7.0,495,141.0,495,354,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-10,SKU021,Furniture,Chair,122.0,0.0,175,7.0,495,175.0,495,320,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-11,SKU021,Furniture,Chair,122.0,0.0,83,7.0,495,83.0,495,412,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-12,SKU021,Furniture,Chair,124.0,0.0,202,7.0,495,202.0,495,293,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-13,SKU021,Furniture,Chair,131.0,0.0,168,7.0,495,168.0,495,327,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-14,SKU021,Furniture,Chair,102.0,0.0,0,7.0,495,0.0,495,495,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-15,SKU021,Furniture,Chair,125.0,0.0,171,7.0,495,171.0,495,324,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-16,SKU021,Furniture,Chair,,0.0,62,7.0,495,62.0,495,433,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-17,SKU021,Furniture,Chair,91.0,0.0,200,7.0,495,200.0,495,295,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-18,SKU021,Furniture,Chair,133.0,0.0,90,7.0,495,90.0,495,405,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-19,SKU021,Furniture,Chair,125.0,0.0,47,7.0,495,47.0,495,448,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-20,SKU021,Furniture,Chair,143.0,0.0,81,7.0,495,81.0,495,414,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-21,SKU021,Furniture,Chair,112.0,41.0,0,7.0,495,41.0,495,454,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-22,SKU021,Furniture,Chair,74.0,0.0,209,7.0,495,209.0,495,286,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-23,SKU021,Furniture,Chair,74.0,0.0,126,7.0,495,126.0,495,369,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-24,SKU021,Furniture,Chair,96.0,0.0,124,7.0,495,124.0,495,371,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-25,SKU021,Furniture,Chair,72.0,0.0,143,7.0,495,143.0,495,352,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-26,SKU021,Furniture,Chair,102.0,0.0,247,7.0,495,247.0,495,248,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-27,SKU021,Furniture,Chair,101.0,0.0,231,7.0,495,231.0,495,264,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-28,SKU021,Furniture,Chair,80.0,182.0,0,7.0,495,182.0,495,313,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-29,SKU021,Furniture,Chair,74.0,108.0,228,7.0,495,336.0,495,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-30,SKU021,Furniture,Chair,96.0,12.0,144,7.0,495,156.0,495,339,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-01,SKU021,Furniture,Chair,67.0,0.0,175,7.0,495,175.0,495,320,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-02,SKU021,Furniture,Chair,101.0,0.0,170,7.0,495,170.0,495,325,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-03,SKU021,Furniture,Chair,100.0,0.0,277,7.0,495,277.0,495,218,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-04,SKU021,Furniture,Chair,69.0,0.0,216,7.0,495,216.0,495,279,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-05,SKU021,Furniture,Chair,112.0,0.0,166,7.0,495,166.0,495,329,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-06,SKU021,Furniture,Chair,106.0,0.0,193,7.0,495,193.0,495,302,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-07,SKU021,Furniture,Chair,80.0,190.0,0,7.0,495,190.0,495,305,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-08,SKU021,Furniture,Chair,82.0,108.0,81,7.0,495,189.0,495,306,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-09,SKU021,Furniture,Chair,80.0,28.0,266,7.0,495,294.0,495,201,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-10,SKU021,Furniture,Chair,85.0,0.0,121,7.0,495,121.0,495,374,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-11,SKU021,Furniture,Chair,121.0,0.0,120,7.0,495,120.0,495,375,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-12,SKU021,Furniture,Chair,90.0,0.0,90,7.0,495,90.0,495,405,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-13,SKU021,Furniture,Chair,106.0,0.0,122,7.0,495,122.0,495,373,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-14,SKU021,Furniture,Chair,63.0,96.0,0,7.0,495,96.0,495,399,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-15,SKU021,Furniture,Chair,118.0,0.0,77,7.0,495,77.0,495,418,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-16,SKU021,Furniture,Chair,70.0,0.0,76,7.0,495,76.0,495,419,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-17,SKU021,Furniture,Chair,107.0,0.0,105,7.0,495,105.0,495,390,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-18,SKU021,Furniture,Chair,93.0,0.0,37,7.0,495,37.0,495,458,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-19,SKU021,Furniture,Chair,133.0,0.0,193,7.0,495,193.0,495,302,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-20,SKU021,Furniture,Chair,88.0,0.0,84,7.0,495,84.0,495,411,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-21,SKU021,Furniture,Chair,81.0,168.0,0,7.0,495,168.0,495,327,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-22,SKU021,Furniture,Chair,76.0,92.0,128,7.0,495,220.0,495,275,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-23,SKU021,Furniture,Chair,75.0,17.0,146,7.0,495,163.0,495,332,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-24,SKU021,Furniture,Chair,83.0,0.0,263,7.0,495,263.0,495,232,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-25,SKU021,Furniture,Chair,88.0,0.0,41,7.0,495,41.0,495,454,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-26,SKU021,Furniture,Chair,96.0,0.0,208,7.0,495,208.0,495,287,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-27,SKU021,Furniture,Chair,67.0,0.0,159,7.0,495,159.0,495,336,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-28,SKU021,Furniture,Chair,57.0,134.0,0,7.0,495,134.0,495,361,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-29,SKU021,Furniture,Chair,100.0,34.0,273,7.0,495,307.0,495,188,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-30,SKU021,Furniture,Chair,52.0,0.0,66,7.0,495,66.0,495,429,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-31,SKU021,Furniture,Chair,73.0,0.0,200,7.0,495,200.0,495,295,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-01,SKU021,Furniture,Chair,102.0,0.0,208,7.0,495,208.0,495,287,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-02,SKU021,Furniture,Chair,69.0,0.0,146,7.0,495,146.0,495,349,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-03,SKU021,Furniture,Chair,75.0,0.0,79,7.0,495,79.0,495,416,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-04,SKU021,Furniture,Chair,74.0,0.0,77,7.0,495,77.0,495,418,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-05,SKU021,Furniture,Chair,84.0,0.0,138,7.0,495,138.0,495,357,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-06,SKU021,Furniture,Chair,109.0,0.0,200,7.0,495,200.0,495,295,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-07,SKU021,Furniture,Chair,90.0,80.0,0,7.0,495,80.0,495,415,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-08,SKU021,Furniture,Chair,92.0,0.0,60,7.0,495,60.0,495,435,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-09,SKU021,Furniture,Chair,81.0,0.0,48,7.0,495,48.0,495,447,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-10,SKU021,Furniture,Chair,123.0,0.0,126,7.0,495,126.0,495,369,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-11,SKU021,Furniture,Chair,79.0,0.0,62,7.0,495,62.0,495,433,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-12,SKU021,Furniture,Chair,84.0,0.0,69,7.0,495,69.0,495,426,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-13,SKU021,Furniture,Chair,73.0,0.0,202,7.0,495,202.0,495,293,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-14,SKU021,Furniture,Chair,67.0,84.0,0,7.0,495,84.0,495,411,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-15,SKU021,Furniture,Chair,120.0,0.0,194,7.0,495,194.0,495,301,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-16,SKU021,Furniture,Chair,123.0,0.0,120,7.0,495,120.0,495,375,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
